timestamp,lat,lon,TSURF,MIR,PRECTOT,SPEEDMAX,fire_count,timestep
2017-01-04 12:00:00,38.5,-121.25,282.55313,0.2039,0.011086,11.52,-20.0,12
2017-01-04 12:00:00,38.5,-120.625,275.73767,0.0,0.01715,13.42,-20.0,12
2017-01-04 12:00:00,38.5,-120.0,273.13885,0.0,0.01222,13.91,-20.0,12
2017-01-04 12:00:00,38.5,-119.375,273.81802,0.0,0.001622,16.14,-20.0,12
2017-01-04 12:00:00,38.5,-118.75,276.5117,0.0,5e-06,12.56,-20.0,12
2017-01-04 12:00:00,38.5,-118.125,276.58975,0.0,0.0002152,10.74,-20.0,12
2017-01-04 12:00:00,38.5,-117.5,274.74057,0.0,0.0007133,9.58,-20.0,12
2017-01-04 12:00:00,38.5,-116.875,273.68942,0.0,0.0007286,9.98,-20.0,12
2017-01-04 12:00:00,38.5,-116.25,275.0758,0.07007,0.000311,10.08,-20.0,12
2017-01-04 12:00:00,38.5,-115.625,275.66998,0.08545,0.0001543,10.02,-20.0,12
2017-01-04 12:00:00,38.5,-115.0,274.91434,0.0849,0.000519,9.75,-20.0,12
2017-01-04 12:00:00,38.5,-114.375,274.6729,0.0,0.000558,12.75,-20.0,12
2017-01-04 12:00:00,38.5,-113.75,275.45047,0.0,0.000122,14.08,-20.0,12
2017-01-04 12:00:00,39.0,-123.75,281.23526,0.0,0.0007095,5.754,-20.0,12
2017-01-04 12:00:00,39.0,-123.125,278.86188,0.0,0.000923,5.234,-20.0,12
2017-01-04 12:00:00,39.0,-122.5,280.30118,0.0,0.001156,7.574,0.2222,12
2017-01-04 12:00:00,39.0,-121.875,283.26215,0.0994,0.002932,8.57,-20.0,12
2017-01-04 12:00:00,39.0,-121.25,280.72852,0.1257,0.011925,9.64,-20.0,12
2017-01-04 12:00:00,39.0,-120.625,274.0652,0.0,0.01639,10.96,-20.0,12
2017-01-04 12:00:00,39.0,-120.0,273.1624,0.0,0.00638,13.82,-20.0,12
2017-01-04 12:00:00,39.0,-119.375,275.6131,0.0,0.000716,12.445,-20.0,12
2017-01-04 12:00:00,39.0,-118.75,275.63153,0.0,0.0008473,10.48,-20.0,12
2017-01-04 12:00:00,39.0,-118.125,275.90872,0.0,0.001549,11.18,-20.0,12
2017-01-04 12:00:00,39.0,-117.5,273.51727,0.0,0.002348,11.21,-20.0,12
2017-01-04 12:00:00,39.0,-116.875,272.30228,0.0,0.001211,11.984,-20.0,12
2017-01-04 12:00:00,39.0,-116.25,273.11288,0.0,0.0004816,12.266,-20.0,12
2017-01-04 12:00:00,39.0,-115.625,273.42004,0.0,0.000747,12.28,-20.0,12
2017-01-04 12:00:00,39.0,-115.0,273.4859,0.0,0.0006075,11.375,-20.0,12
2017-01-04 12:00:00,39.0,-114.375,273.80017,0.0,0.0004377,12.43,-20.0,12
2017-01-04 12:00:00,39.0,-113.75,275.51346,0.0,6.926e-05,13.48,-20.0,12
2017-01-04 12:00:00,39.5,-123.75,279.50693,0.0,0.000586,4.17,-20.0,12
2017-01-04 12:00:00,39.5,-123.125,275.7046,0.0,0.0008445,5.684,-20.0,12
2017-01-04 12:00:00,39.5,-122.5,279.3719,0.0,0.0003505,8.12,-20.0,12
2017-01-04 12:00:00,39.5,-121.875,282.60687,0.0,0.00293,9.27,-20.0,12
2017-01-04 12:00:00,39.5,-121.25,277.2201,0.0,0.01007,9.04,-20.0,12
2017-01-04 12:00:00,39.5,-120.625,273.1888,0.0,0.01079,9.49,-20.0,12
2017-01-04 12:00:00,39.5,-120.0,273.29172,0.0,0.003029,11.43,-20.0,12
2017-01-04 12:00:00,39.5,-119.375,275.4947,0.0,0.001924,10.375,-20.0,12
2017-01-04 12:00:00,39.5,-118.75,275.6969,0.0,0.002598,7.977,-20.0,12
2017-01-04 12:00:00,39.5,-118.125,275.3275,0.0,0.00462,11.36,-20.0,12
